state,f_hz,kappa_ba,qfi,N_basis,converged,n_target,loss_config,eta
sqz_vac,14.677993,4.420859296356944,0.444011810386035,75,True,2.0,injection,0.9
sqz_vac,10.0,9.529879754433946,0.4440118103860428,75,True,2.0,injection,0.9
cat,1000.0,0.0001605616331183,17.073098322530427,20,True,2.0,injection,0.9
cat,681.292069,0.0006239596771251,17.073098322530434,20,True,2.0,injection,0.9
cat,464.158883,0.0021442527979022,17.073098322530424,20,True,2.0,injection,0.9
cat,316.227766,0.0063826566553663,17.07309832253045,20,True,2.0,injection,0.9
cat,215.443469,0.0167111976818866,17.073098322530434,20,True,2.0,injection,0.9
cat,146.779927,0.0399999582749475,17.073098322530406,20,True,2.0,injection,0.9
cat,100.0,0.0908589947410972,17.073098322530416,20,True,2.0,injection,0.9
cat,68.129207,0.2008134937831689,17.07309832253042,20,True,2.0,injection,0.9
cat,46.415888,0.4378974020926571,17.07309832253043,20,True,2.0,injection,0.9
cat,31.622777,0.94877328660851,17.073098322530438,20,True,2.0,injection,0.9
cat,21.544347,2.049466585151084,17.073098322530445,20,True,2.0,injection,0.9
cat,14.677993,4.420859296356944,17.07309832253043,20,True,2.0,injection,0.9
cat,10.0,9.529879754433946,17.07309832253044,20,True,2.0,injection,0.9
sqz_cat,1000.0,0.0001605616331183,12.219595405903863,70,True,2.0,injection,0.9
sqz_cat,681.292069,0.0006239596771251,12.219596977780082,50,True,2.0,injection,0.9
sqz_cat,464.158883,0.0021442527979022,12.220736013853054,30,True,2.0,injection,0.9
sqz_cat,316.227766,0.0063826566553663,12.219595405903886,70,True,2.0,injection,0.9
sqz_cat,215.443469,0.0167111976818866,12.219596977780094,50,True,2.0,injection,0.9
sqz_cat,146.779927,0.0399999582749475,12.220736013853047,30,True,2.0,injection,0.9
sqz_cat,100.0,0.0908589947410972,12.2195954059039,70,True,2.0,injection,0.9
sqz_cat,68.129207,0.2008134937831689,12.219596977780087,50,True,2.0,injection,0.9
sqz_cat,46.415888,0.4378974020926571,12.220736013853005,30,True,2.0,injection,0.9
sqz_cat,31.622777,0.94877328660851,12.21959540590393,70,True,2.0,injection,0.9
sqz_cat,21.544347,2.049466585151084,12.219596977780077,50,True,2.0,injection,0.9
sqz_cat,14.677993,4.420859296356944,12.220736013853015,30,True,2.0,injection,0.9
sqz_cat,10.0,9.529879754433946,12.219595405903824,70,True,2.0,injection,0.9
fock,1000.0,0.0001605616331183,13.535693770456106,20,True,2.0,injection,0.9
fock,681.292069,0.0006239596771251,13.535693770456104,20,True,2.0,injection,0.9
fock,464.158883,0.0021442527979022,13.535693770456112,20,True,2.0,injection,0.9
fock,316.227766,0.0063826566553663,13.535693770456122,20,True,2.0,injection,0.9
fock,215.443469,0.0167111976818866,13.535693770456117,20,True,2.0,injection,0.9
fock,146.779927,0.0399999582749475,13.53569377045611,20,True,2.0,injection,0.9
fock,100.0,0.0908589947410972,13.535693770456096,20,True,2.0,injection,0.9
fock,68.129207,0.2008134937831689,13.535693770456136,20,True,2.0,injection,0.9
fock,46.415888,0.4378974020926571,13.535693770456124,20,True,2.0,injection,0.9
fock,31.622777,0.94877328660851,13.535693770456124,20,True,2.0,injection,0.9
fock,21.544347,2.049466585151084,13.535693770456112,20,True,2.0,injection,0.9
fock,14.677993,4.420859296356944,13.535693770456108,20,True,2.0,injection,0.9
fock,10.0,9.529879754433946,13.53569377045618,20,True,2.0,injection,0.9
sqz_vac_p,1000.0,0.0001605616331183,20.95132292192103,70,True,2.0,injection,0.9
sqz_vac_p,681.292069,0.0006239596771251,20.95132292192092,70,True,2.0,injection,0.9
sqz_vac_p,464.158883,0.0021442527979022,20.951322921920937,70,True,2.0,injection,0.9
sqz_vac_p,316.227766,0.0063826566553663,20.951322921920926,70,True,2.0,injection,0.9
sqz_vac_p,215.443469,0.0167111976818866,20.951322921920926,70,True,2.0,injection,0.9
sqz_vac_p,146.779927,0.0399999582749475,20.951322921921,70,True,2.0,injection,0.9
sqz_vac_p,100.0,0.0908589947410972,20.95132292192089,70,True,2.0,injection,0.9
sqz_vac_p,68.129207,0.2008134937831689,20.95132292192089,70,True,2.0,injection,0.9
sqz_vac_p,46.415888,0.4378974020926571,20.951322921920923,70,True,2.0,injection,0.9
sqz_vac_p,31.622777,0.94877328660851,20.951322921920973,70,True,2.0,injection,0.9
