state,f_hz,kappa_ba,qfi,N_basis,converged,n_target,loss_config,eta
coherent,1000.0,0.00016056163311836322,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,681.2920690579615,0.0006239596771251925,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,464.15888336127773,0.0021442527979022635,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,316.2277660168379,0.0063826566553663415,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,215.44346900318845,0.0167111976818866,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,146.77992676220705,0.03999995827494754,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,100.0,0.09085899474109728,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,68.12920690579615,0.2008134937831689,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,46.4158883361278,0.43789740209265715,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,31.622776601683793,0.94877328660851,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,21.544346900318843,2.049466585151084,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,14.677992676220699,4.420859296356944,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
coherent,10.0,9.529879754433946,2.2030953774793947,40,True,5.0,paper_pn_noba,0.9
sqz_vac,1000.0,0.00016056163311836322,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,681.2920690579615,0.0006239596771251925,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,464.15888336127773,0.0021442527979022635,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,316.2277660168379,0.0063826566553663415,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,215.44346900318845,0.0167111976818866,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,146.77992676220705,0.03999995827494754,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,100.0,0.09085899474109728,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,68.12920690579615,0.2008134937831689,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,46.4158883361278,0.43789740209265715,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,31.622776601683793,0.94877328660851,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,21.544346900318843,2.049466585151084,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,14.677992676220699,4.420859296356944,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac,10.0,9.529879754433946,0.8060644164358403,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,1000.0,0.00016056163311836322,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,681.2920690579615,0.0006239596771251925,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,464.15888336127773,0.0021442527979022635,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,316.2277660168379,0.0063826566553663415,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,215.44346900318845,0.0167111976818866,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,146.77992676220705,0.03999995827494754,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,100.0,0.09085899474109728,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,68.12920690579615,0.2008134937831689,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,46.4158883361278,0.43789740209265715,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,31.622776601683793,0.94877328660851,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,21.544346900318843,2.049466585151084,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,14.677992676220699,4.420859296356944,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
sqz_vac_p,10.0,9.529879754433946,17.73745614692289,183,True,5.0,paper_pn_noba,0.9
cat,1000.0,0.00016056163311836322,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,681.2920690579615,0.0006239596771251925,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,464.15888336127773,0.0021442527979022635,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,316.2277660168379,0.0063826566553663415,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,215.44346900318845,0.0167111976818866,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,146.77992676220705,0.03999995827494754,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,100.0,0.09085899474109728,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,68.12920690579615,0.2008134937831689,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,46.4158883361278,0.43789740209265715,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,31.622776601683793,0.94877328660851,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,21.544346900318843,2.049466585151084,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,14.677992676220699,4.420859296356944,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
cat,10.0,9.529879754433946,28.053048753959096,40,True,5.0,paper_pn_noba,0.9
sqz_cat,1000.0,0.00016056163311836322,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,681.2920690579615,0.0006239596771251925,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,464.15888336127773,0.0021442527979022635,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,316.2277660168379,0.0063826566553663415,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,215.44346900318845,0.0167111976818866,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,146.77992676220705,0.03999995827494754,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,100.0,0.09085899474109728,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,68.12920690579615,0.2008134937831689,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,46.4158883361278,0.43789740209265715,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,31.622776601683793,0.94877328660851,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,21.544346900318843,2.049466585151084,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,14.677992676220699,4.420859296356944,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
sqz_cat,10.0,9.529879754433946,24.252041015241247,115,True,5.0,paper_pn_noba,0.9
fock,1000.0,0.00016056163311836322,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
