state,f_hz,kappa_ba,qfi,N_basis,converged,n_target,loss_config,eta
coherent,1000.0,0.0001605616331183,3.999999999153577,20,True,2.0,ba2_injection,0.9
coherent,681.292069,0.0006239596771251,3.999999999153556,20,True,2.0,ba2_injection,0.9
coherent,464.158883,0.0021442527979022,3.9999999991535926,20,True,2.0,ba2_injection,0.9
coherent,316.227766,0.0063826566553663,3.9999999991536455,20,True,2.0,ba2_injection,0.9
coherent,215.443469,0.0167111976818866,3.999999999153349,20,True,2.0,ba2_injection,0.9
coherent,146.779927,0.0399999582749475,3.999999999152936,20,True,2.0,ba2_injection,0.9
coherent,100.0,0.0908589947410972,3.999999999155726,20,True,2.0,ba2_injection,0.9
coherent,68.129207,0.2008134937831689,3.999999999157039,20,True,2.0,ba2_injection,0.9
coherent,46.415888,0.4378974020926571,3.9999999991578505,20,True,2.0,ba2_injection,0.9
coherent,31.622777,0.94877328660851,3.9999999991500936,20,True,2.0,ba2_injection,0.9
coherent,21.544347,2.049466585151084,3.999999999151443,20,True,2.0,ba2_injection,0.9
coherent,14.677993,4.420859296356944,3.999999999154722,20,True,2.0,ba2_injection,0.9
coherent,10.0,9.529879754433946,3.999999999154661,20,True,2.0,ba2_injection,0.9
sqz_vac,1000.0,0.0001605616331183,0.4439964185467173,115,True,2.0,ba2_injection,0.9
sqz_vac,681.292069,0.0006239596771251,0.443996585553164,95,True,2.0,ba2_injection,0.9
sqz_vac,464.158883,0.0021442527979022,0.4440118103860381,75,True,2.0,ba2_injection,0.9
sqz_vac,316.227766,0.0063826566553663,0.4440118103860374,75,True,2.0,ba2_injection,0.9
sqz_vac,215.443469,0.0167111976818866,0.4440118103860423,75,True,2.0,ba2_injection,0.9
sqz_vac,146.779927,0.0399999582749475,0.4440118103860428,75,True,2.0,ba2_injection,0.9
sqz_vac,100.0,0.0908589947410972,0.4440118103860416,75,True,2.0,ba2_injection,0.9
sqz_vac,68.129207,0.2008134937831689,0.4440118103860394,75,True,2.0,ba2_injection,0.9
sqz_vac,46.415888,0.4378974020926571,0.4440118103860402,75,True,2.0,ba2_injection,0.9
sqz_vac,31.622777,0.94877328660851,0.4440118103860409,75,True,2.0,ba2_injection,0.9
sqz_vac,21.544347,2.049466585151084,0.4440118103860395,75,True,2.0,ba2_injection,0.9
sqz_vac,14.677993,4.420859296356944,0.4440118103860418,75,True,2.0,ba2_injection,0.9
sqz_vac,10.0,9.529879754433946,0.4440118103860415,75,True,2.0,ba2_injection,0.9
cat,1000.0,0.0001605616331183,17.07309832253042,20,True,2.0,ba2_injection,0.9
cat,681.292069,0.0006239596771251,17.073098322530438,20,True,2.0,ba2_injection,0.9
cat,464.158883,0.0021442527979022,17.073098322530427,20,True,2.0,ba2_injection,0.9
cat,316.227766,0.0063826566553663,17.07309832253044,20,True,2.0,ba2_injection,0.9
cat,215.443469,0.0167111976818866,17.073098322530438,20,True,2.0,ba2_injection,0.9
cat,146.779927,0.0399999582749475,17.073098322530413,20,True,2.0,ba2_injection,0.9
cat,100.0,0.0908589947410972,17.07309832253041,20,True,2.0,ba2_injection,0.9
cat,68.129207,0.2008134937831689,17.07309832253042,20,True,2.0,ba2_injection,0.9
cat,46.415888,0.4378974020926571,17.073098322530434,20,True,2.0,ba2_injection,0.9
cat,31.622777,0.94877328660851,17.07309832253042,20,True,2.0,ba2_injection,0.9
cat,21.544347,2.049466585151084,17.073098322530427,20,True,2.0,ba2_injection,0.9
cat,14.677993,4.420859296356944,17.07309832253042,20,True,2.0,ba2_injection,0.9
cat,10.0,9.529879754433946,17.073098322530427,20,True,2.0,ba2_injection,0.9
sqz_cat,1000.0,0.0001605616331183,12.21959540590386,70,True,2.0,ba2_injection,0.9
sqz_cat,681.292069,0.0006239596771251,12.219596977780084,50,True,2.0,ba2_injection,0.9
sqz_cat,464.158883,0.0021442527979022,12.220736013853047,30,True,2.0,ba2_injection,0.9
sqz_cat,316.227766,0.0063826566553663,12.219595405903885,70,True,2.0,ba2_injection,0.9
sqz_cat,215.443469,0.0167111976818866,12.219596977780098,50,True,2.0,ba2_injection,0.9
sqz_cat,146.779927,0.0399999582749475,12.220736013853037,30,True,2.0,ba2_injection,0.9
sqz_cat,100.0,0.0908589947410972,12.219595405903892,70,True,2.0,ba2_injection,0.9
sqz_cat,68.129207,0.2008134937831689,12.2195969777801,50,True,2.0,ba2_injection,0.9
