state,ordering,loss_placement,f_hz,kappa,qfi_epsilon_a,sigma_h,sigma_h_over_hsql,method,cutoff,converged
squeezed,BA1,detection,177.82794100389228,18.773411876910597,0.04635485819874941,3.1198703390247444e-24,1.5159880055451933,gaussian,0,True
squeezed,BA1,detection,215.44346900318823,8.87845779448332,0.20437007704275212,1.7833846446890165e-24,1.0498749564242122,gaussian,0,True
squeezed,BA1,detection,261.0157215682536,4.174744780956828,0.8694111979805447,1.0407862143853538e-24,0.742313600744957,gaussian,0,True
squeezed,BA1,detection,316.2277660168379,1.9551114949784008,3.1174594842348156,6.629329483200775e-25,0.5728340489567784,gaussian,0,True
squeezed,BA1,detection,383.1186849557285,0.9130574356463572,7.216243652924365,5.262811336178698e-25,0.5509476751279896,gaussian,0,True
squeezed,BA1,detection,464.15888336127773,0.425584997186887,10.121822130001174,5.372378541292333e-25,0.6813848801040223,gaussian,0,True
squeezed,BA1,detection,562.341325190349,0.19810633841316985,11.092920042458385,6.208456621703829e-25,0.9539879103141963,gaussian,0,True
squeezed,BA1,detection,681.2920690579608,0.09213307477274686,11.328544718043545,7.435798291460901e-25,1.3842679174824704,gaussian,0,True
squeezed,BA1,detection,825.4041852680182,0.04282157580077135,11.380848475691431,8.981946587539196e-25,2.0257990109262853,gaussian,0,True
squeezed,BA1,detection,1000.0,0.019894140793964385,11.392213298679486,1.087149149437838e-24,2.9706285481360175,gaussian,0,True
squeezed,BA2,injection,10.0,97079.71751816789,14.24418173412822,4.401216910126141e-26,0.0012026298881363648,gaussian,0,True
squeezed,BA2,injection,12.115276586285882,64666.33333740737,14.24418173412822,4.451071526740444e-26,0.0014735237039186053,gaussian,0,True
squeezed,BA2,injection,14.677992676220699,42661.77822750102,14.24418173412822,4.523253015081387e-26,0.0018141649330064835,gaussian,0,True
squeezed,BA2,injection,17.78279410038923,27774.396025481048,14.24418173412822,4.6271620890297874e-26,0.0022484018450828836,gaussian,0,True
squeezed,BA2,injection,21.544346900318832,17764.537446089365,14.24418173412822,4.775586762066641e-26,0.0028113783297708354,gaussian,0,True
squeezed,BA2,injection,26.10157215682536,11105.35318349556,14.24418173412822,4.9854477700782674e-26,0.0035557404915458435,gaussian,0,True
squeezed,BA2,injection,31.622776601683793,6749.487979912539,14.24418173412822,5.278391644959031e-26,0.0045610079656225435,gaussian,0,True
squeezed,BA2,injection,38.311868495572874,3969.586460544283,14.24418173412822,5.681082011321902e-26,0.0059473515701247036,gaussian,0,True
squeezed,BA2,injection,46.41588833612777,2252.376878641662,14.24418173412822,6.225150105997348e-26,0.007895428674659609,gaussian,0,True
squeezed,BA2,injection,56.23413251903491,1232.2002252896486,14.24418173412822,6.946985349006813e-26,0.010674698141425623,gaussian,0,True
squeezed,BA2,injection,68.12920690579611,651.1800343107965,14.24418173412822,7.887750292575935e-26,0.014684044998456576,gaussian,0,True
squeezed,BA2,injection,82.54041852680182,333.75582333615046,14.24418173412822,9.094020570658171e-26,0.020510763115581955,gaussian,0,True
squeezed,BA2,injection,100.0,166.75783567172073,14.24418173412822,1.0619251340537307e-25,0.02901704076974542,gaussian,0,True
squeezed,BA2,injection,121.15276586285876,81.65466420304968,14.24418173412822,1.2526022658905871e-25,0.041467298812957624,gaussian,0,True
squeezed,BA2,injection,146.7799267622069,39.37455562134677,14.24418173412822,1.4888897000105758e-25,0.05971568412971317,gaussian,0,True
squeezed,BA2,injection,177.82794100389228,18.773411876910597,14.24418173412822,1.779776305750032e-25,0.08648178414087561,gaussian,0,True
squeezed,BA2,injection,215.44346900318823,8.87845779448332,14.24418173412822,2.136165635521009e-25,0.12575564167754727,gaussian,0,True
squeezed,BA2,injection,261.0157215682536,4.174744780956828,14.24418173412822,2.571315649338506e-25,0.18339237702524122,gaussian,0,True
squeezed,BA2,injection,316.2277660168379,1.9551114949784008,14.24418173412822,3.1013534235762358e-25,0.26798499657847474,gaussian,0,True
squeezed,BA2,injection,383.1186849557285,0.9130574356463572,14.24418173412822,3.7458867467823998e-25,0.3921454642018419,gaussian,0,True
squeezed,BA2,injection,464.15888336127773,0.425584997186887,14.24418173412822,4.528738073962054e-25,0.5743850002064185,gaussian,0,True
squeezed,BA2,injection,562.341325190349,0.19810633841316985,14.24418173412822,5.4788301798531805e-25,0.8418739266007915,gaussian,0,True
squeezed,BA2,injection,681.2920690579608,0.09213307477274686,14.24418173412822,6.631257752371452e-25,1.2344925184033262,gaussian,0,True
squeezed,BA2,injection,825.4041852680182,0.04282157580077135,14.24418173412822,8.028585481883389e-25,1.8107768032043563,gaussian,0,True
squeezed,BA2,injection,1000.0,0.019894140793964385,14.24418173412822,9.722421186816489e-25,2.6566457739027047,gaussian,0,True
squeezed,BA2,concurrent,10.0,97079.71751816789,12.753605243440129,4.6513073808091894e-26,0.0012709669596607275,gaussian,0,True
squeezed,BA2,concurrent,12.115276586285882,64666.33333740737,12.753605243440129,4.703994887687569e-26,0.001557253782258477,gaussian,0,True
squeezed,BA2,concurrent,14.677992676220699,42661.77822750102,12.753605243440129,4.7802779467446146e-26,0.0019172512773646545,gaussian,0,True
squeezed,BA2,concurrent,17.78279410038923,27774.396025481048,12.753605243440129,4.8900914488870007e-26,0.0023761628455524772,gaussian,0,True
squeezed,BA2,concurrent,21.544346900318832,17764.537446089365,12.753605243440129,5.046950061240811e-26,0.002971129358660788,gaussian,0,True
squeezed,BA2,concurrent,26.10157215682536,11105.35318349556,12.753605243440129,5.268736007137433e-26,0.0037577884322214108,gaussian,0,True
squeezed,BA2,concurrent,31.622776601683793,6749.487979912539,12.753605243440129,5.578325839954077e-26,0.004820178247888631,gaussian,0,True
squeezed,BA2,concurrent,38.311868495572874,3969.586460544283,12.753605243440129,6.003898292185407e-26,0.006285298093520984,gaussian,0,True
squeezed,BA2,concurrent,46.41588833612777,2252.376878641662,12.753605243440129,6.578881983310541e-26,0.008344070837454863,gaussian,0,True
squeezed,BA2,concurrent,56.23413251903491,1232.2002252896486,12.753605243440129,7.341734090375152e-26,0.011281266810296814,gaussian,0,True
squeezed,BA2,concurrent,68.12920690579611,651.1800343107965,12.753605243440129,8.335956146452864e-26,0.01551843689510359,gaussian,0,True
squeezed,BA2,concurrent,82.54041852680182,333.75582333615046,12.753605243440129,9.610770354038429e-26,0.021676246777576097,gaussian,0,True
squeezed,BA2,concurrent,100.0,166.75783567172073,12.753605243440129,1.122266935430215e-25,0.030665876883057278,gaussian,0,True
